batch	batch_id	cond
scell.nextera.NST_823	21	3941	Serum_G1/S
scell.nextera.NST_824	21	3941	Serum_G1/S
scell.nextera.NST_825	21	3941	Serum_G1/S
scell.nextera.NST_826	21	3941	Serum_G1/S
scell.nextera.NST_827	21	3941	Serum_G1/S
scell.nextera.NST_828	21	3941	Serum_G1/S
scell.nextera.NST_941	21	3941	Serum_G1/S
scell.nextera.NST_942	21	3941	Serum_G1/S
scell.nextera.NST_943	21	3941	Serum_G1/S
scell.nextera.NST_944	21	3941	Serum_G1/S
scell.nextera.NST_945	21	3941	Serum_G1/S
scell.nextera.NST_946	21	3941	Serum_G1/S
scell.nextera.NST_947	21	3941	Serum_G1/S
scell.nextera.NST_948	21	3941	Serum_G1/S
scell.nextera.NST_831	21	3941	Serum_G1/S
scell.nextera.NST_832	21	3941	Serum_G1/S
scell.nextera.NST_833	21	3941	Serum_G1/S
scell.nextera.NST_834	21	3941	Serum_G1/S
scell.nextera.NST_835	21	3941	Serum_G1/S
scell.nextera.NST_836	21	3941	Serum_G1/S
scell.nextera.NST_837	21	3941	Serum_G1/S
scell.nextera.NST_838	21	3941	Serum_G1/S
scell.nextera.NST_841	21	3941	Serum_G1/S
scell.nextera.NST_842	21	3941	Serum_G1/S
scell.nextera.NST_843	21	3941	Serum_G1/S
scell.nextera.NST_844	21	3941	Serum_G1/S
scell.nextera.NST_845	21	3941	Serum_G1/S
scell.nextera.NST_846	21	3941	Serum_G1/S
scell.nextera.NST_847	21	3941	Serum_G1/S
scell.nextera.NST_848	21	3941	Serum_G1/S
scell.nextera.NST_951	21	3941	Serum_G1/S
scell.nextera.NST_952	21	3941	Serum_G1/S
scell.nextera.NST_953	21	3941	Serum_G1/S
scell.nextera.NST_954	21	3941	Serum_G1/S
scell.nextera.NST_955	21	3941	Serum_G1/S
scell.nextera.NST_956	21	3941	Serum_G1/S
scell.nextera.NST_957	21	3941	Serum_G1/S
scell.nextera.NST_958	21	3941	Serum_G1/S
scell.nextera.NST_961	21	3941	Serum_G1/S
scell.nextera.NST_962	21	3941	Serum_G1/S
scell.nextera.NST_963	21	3941	Serum_G1/S
scell.nextera.NST_964	21	3941	Serum_G1/S
scell.nextera.NST_965	21	3941	Serum_G1/S
scell.nextera.NST_966	21	3941	Serum_G1/S
scell.nextera.NST_967	21	3941	Serum_G1/S
scell.nextera.NST_968	21	3941	Serum_G1/S
scell.nextera.NST_851	21	3941	Serum_G1/S
scell.nextera.NST_852	21	3941	Serum_G1/S
scell.nextera.NST_853	21	3941	Serum_G1/S
scell.nextera.NST_854	21	3941	Serum_G1/S
scell.nextera.NST_855	21	3941	Serum_G1/S
scell.nextera.NST_856	21	3941	Serum_G1/S
scell.nextera.NST_857	21	3941	Serum_G1/S
scell.nextera.NST_858	21	3941	Serum_G1/S
scell.nextera.NST_861	21	3941	Serum_G1/S
scell.nextera.NST_862	21	3941	Serum_G1/S
scell.nextera.NST_863	21	3941	Serum_G1/S
scell.nextera.NST_864	21	3941	Serum_G1/S
scell.nextera.NST_865	21	3941	Serum_G1/S
scell.nextera.NST_866	21	3941	Serum_G1/S
scell.nextera.NST_867	21	3941	Serum_G1/S
scell.nextera.NST_868	21	3941	Serum_G1/S
scell.nextera.NST_971	21	3941	Serum_G1/S
scell.nextera.NST_972	21	3941	Serum_G1/S
scell.nextera.NST_973	21	3941	Serum_G1/S
scell.nextera.NST_974	21	3941	Serum_G1/S
scell.nextera.NST_975	21	3941	Serum_G1/S
scell.nextera.NST_976	21	3941	Serum_G1/S
scell.nextera.NST_977	21	3941	Serum_G1/S
scell.nextera.NST_978	21	3941	Serum_G1/S
scell.nextera.NST_981	21	3941	Serum_G1/S
scell.nextera.NST_982	21	3941	Serum_G1/S
scell.nextera.NST_983	21	3941	Serum_G1/S
scell.nextera.NST_984	21	3941	Serum_G1/S
scell.nextera.NST_985	21	3941	Serum_G1/S
scell.nextera.NST_986	21	3941	Serum_G1/S
scell.nextera.NST_987	21	3941	Serum_G1/S
scell.nextera.NST_988	21	3941	Serum_G1/S
