batch	batch_id	cond
scell.nextera.1CDX2_456	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_457	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_458	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_461	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_462	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_463	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_464	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_465	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_466	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_467	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_468	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_471	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_472	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_473	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_474	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_475	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_476	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_477	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_478	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_481	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_482	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_483	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_484	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_485	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_486	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_487	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX2_488	12	1CDX2_3198	1CD_eS
scell.nextera.1CDX3_11	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_12	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_13	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_14	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_15	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_16	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_17	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_18	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_21	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_22	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_23	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_24	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_25	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_26	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_27	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_28	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_31	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_32	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_33	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_34	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_35	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_36	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_37	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_38	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_41	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_42	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_43	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_44	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_45	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_46	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_47	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_48	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_51	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_52	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_53	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_54	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_55	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_56	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_57	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_58	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_61	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_62	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_63	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_64	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_65	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_66	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_67	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_68	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_71	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_72	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_73	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_74	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_75	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_76	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_77	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_78	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_81	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_82	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_83	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_84	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_85	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_86	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_87	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_88	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_91	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_92	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_93	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_94	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_95	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_96	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_97	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_98	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_101	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_102	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_103	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_104	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_105	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_106	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_107	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_108	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_111	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_112	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_113	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_114	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_115	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_116	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_117	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_118	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_121	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_122	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_123	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_124	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_125	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_126	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_127	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_128	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_131	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_132	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_133	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_134	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_135	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_136	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_137	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_138	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_141	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_142	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_143	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_144	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_145	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_146	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_147	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_148	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_151	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_152	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_153	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_154	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_155	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_156	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_157	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_158	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_161	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_162	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_163	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_164	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_165	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_166	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_167	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_168	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_171	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_172	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_173	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_174	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_175	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_176	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_177	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_178	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_181	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_182	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_183	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_184	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_185	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_186	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_187	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_188	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_191	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_192	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_193	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_194	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_195	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_196	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_197	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_198	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_201	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_202	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_203	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_204	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_205	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_206	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_207	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_208	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_211	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_212	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_213	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_214	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_215	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_216	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_217	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_218	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_221	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_222	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_223	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_224	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_225	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_226	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_227	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_228	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_231	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_232	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_233	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_234	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_235	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_236	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_237	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_238	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_241	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_242	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_243	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_244	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_245	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_246	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_247	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_248	13	1CDX3_3221	1CD_mS
scell.nextera.1CDX3_251	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_252	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_253	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_254	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_255	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_256	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_257	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_258	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_261	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_262	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_263	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_264	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_265	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_266	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_267	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_268	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_271	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_272	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_273	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_274	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_275	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_276	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_277	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_278	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_281	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_282	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_283	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_284	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_285	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_286	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_287	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_288	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_291	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_292	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_293	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_294	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_295	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_296	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_297	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_298	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_301	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_302	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_303	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_304	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_305	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_306	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_307	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_308	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_311	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_312	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_313	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_314	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_315	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_316	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_317	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_318	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_321	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_322	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_323	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_324	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_325	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_326	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_327	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_328	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_331	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_332	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_333	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_334	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_335	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_336	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_337	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_338	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_341	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_342	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_343	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_344	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_345	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_346	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_347	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_348	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_351	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_352	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_353	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_354	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_355	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_356	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_357	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_358	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_361	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_362	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_363	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_364	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_365	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_366	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_367	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_368	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_371	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_372	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_373	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_374	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_375	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_376	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_377	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_378	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_381	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_382	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_383	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_384	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_385	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_386	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_387	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_388	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_391	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_392	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_393	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_394	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_395	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_396	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_397	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_398	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_401	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_402	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_403	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_404	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_405	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_406	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_407	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_408	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_411	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_412	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_413	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_414	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_415	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_416	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_417	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_418	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_421	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_422	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_423	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_424	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_425	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_426	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_427	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_428	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_431	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_432	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_433	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_434	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_435	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_436	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_437	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_438	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_441	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_442	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_443	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_444	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_445	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_446	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_447	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_448	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_451	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_452	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_453	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_454	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_455	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_456	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_457	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_458	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_461	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_462	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_463	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_464	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_465	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_466	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_467	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_468	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_471	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_472	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_473	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_474	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_475	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_476	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_477	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_478	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_481	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_482	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_483	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_484	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_485	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_486	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_487	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX3_488	14	1CDX3_3222	1CD_mS
scell.nextera.1CDX4_11	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_12	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_13	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_14	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_15	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_16	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_17	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_18	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_21	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_22	15	1CDX4_3266	1CD_lS_G2
scell.nextera.1CDX4_23	15	1CDX4_3266	1CD_lS_G2
